message,severity,attributes,tags,timestamp
"  File ""/opt/venv/lib/python3.12/site-packages/django/utils/asyncio.py"", line 26, in inner",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:40.609125315Z
"    return func(*args, **kwargs)",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:40.609129212Z
           ^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:40.610746042Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/db/backends/postgresql/base.py"", line 275, in get_new_connection",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:40.610750815Z
    connection = self.Database.connect(**conn_params),error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:40.610754419Z
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:40.610757171Z
"  File ""/opt/venv/lib/python3.12/site-packages/psycopg2/__init__.py"", line 122, in connect",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:40.610759872Z
"    conn = _connect(dsn, connection_factory=connection_factory, **kwasync)",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:40.610762582Z
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:40.610765604Z
^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:40.610768657Z
"django.db.utils.OperationalError: invalid integer value ""{{PGPORT}}"" for connection option ""port""",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:40.611940347Z
,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:40.611945165Z
Traceback (most recent call last):,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.518901422Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/db/backends/base/base.py"", line 289, in ensure_connection",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.518904487Z
    self.connect(),error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.518907705Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/utils/asyncio.py"", line 26, in inner",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.518910951Z
"    return func(*args, **kwargs)",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.518914237Z
           ^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.518917113Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/db/backends/base/base.py"", line 270, in connect",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.518920645Z
    self.connection = self.get_new_connection(conn_params),error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.518924807Z
                      ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.518929807Z
^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.518934019Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/utils/asyncio.py"", line 26, in inner",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.518937834Z
"    return func(*args, **kwargs)",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.518941317Z
           ^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.518946290Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/db/backends/postgresql/base.py"", line 275, in get_new_connection",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.518950610Z
    connection = self.Database.connect(**conn_params),error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.520162679Z
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.520168027Z
,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.520172493Z
"  File ""/opt/venv/lib/python3.12/site-packages/psycopg2/__init__.py"", line 122, in connect",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.520175891Z
"    conn = _connect(dsn, connection_factory=connection_factory, **kwasync)",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.520179124Z
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.520182348Z
^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.520186593Z
"psycopg2.OperationalError: invalid integer value ""{{PGPORT}}"" for connection option ""port""",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.520190956Z
,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.520194836Z
,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.520198290Z
The above exception was the direct cause of the following exception:,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.520201419Z
,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.521528449Z
Traceback (most recent call last):,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.521531749Z
"  File ""/app/manage.py"", line 22, in <module>",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.521534926Z
    main(),error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.521540364Z
"  File ""/app/manage.py"", line 18, in main",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.521544746Z
    execute_from_command_line(sys.argv),error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.521548361Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/core/management/__init__.py"", line 442, in execute_from_command_line",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.521554620Z
    utility.execute(),error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.521558672Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/core/management/__init__.py"", line 436, in execute",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.521562303Z
    self.fetch_command(subcommand).run_from_argv(self.argv),error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.521565721Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/core/management/base.py"", line 412, in run_from_argv",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.521569398Z
"    self.execute(*args, **cmd_options)",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.521572758Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/core/management/base.py"", line 458, in execute",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.521578001Z
"    output = self.handle(*args, **options)",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.521582847Z
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.521586099Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/core/management/base.py"", line 106, in wrapper",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.521589586Z
"    res = handle_func(*args, **kwargs)",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:41.521593344Z
